Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
7160,-7.95,10.03,3.42,-1.57,-0.75,-2.05,1.63
7180,-8.58,19.61,-1.57,-1.85,-0.56,-1.84,1.63
7200,-6.79,19.61,-5.05,-2.05,-0.43,-1.75,1.63
7220,-2.36,15.67,-5.0,-1.79,0.33,-1.37,1.62
7240,-3.29,2.69,0.12,-1.59,1.47,-1.08,1.62
7260,-8.59,-9.3,2.83,-1.66,2.9,-1.13,1.5
7280,-14.89,-13.04,-0.09,-0.46,3.77,-1.66,1.5
7300,-10.86,-3.48,-5.08,0.46,2.68,0.68,1.5
7320,-2.81,2.42,-2.14,-0.2,-1.48,2.8,1.5
7340,1.81,-1.37,0.56,0.32,-1.62,2.98,1.5
7360,3.92,-1.8,0.33,1.02,-0.01,3.42,1.51
7380,0.69,0.41,-0.84,1.62,1.41,3.66,1.51
7400,-3.01,1.73,-2.13,2.04,1.76,4.02,1.51
7420,-3.38,3.74,-1.2,2.21,1.23,4.33,1.49
7440,-4.58,5.01,-0.07,2.35,0.46,4.37,1.49
7460,-7.36,5.64,0.19,2.54,-0.05,4.37,1.69
7480,-7.77,5.64,2.37,2.56,-0.87,4.37,1.69
7500,-6.96,5.84,2.3,2.55,-1.92,4.37,1.69
7520,-6.51,7.9,0.68,2.42,-1.95,4.37,1.69
7540,-4.05,10.21,0.74,2.09,-0.94,3.56,1.69
7560,-2.34,10.52,2.16,1.86,1.11,2.72,2.02
7580,-3.5,12.09,0.21,1.83,2.8,2.03,2.02
7600,-5.47,11.89,-1.96,1.26,2.98,1.83,2.02
7620,-6.6,12.01,-2.69,0.61,1.09,1.92,1.9
7640,-4.6,11.88,-2.61,0.03,-0.49,1.78,1.9
7660,-0.44,10.87,-2.49,-0.16,-0.54,1.19,1.83
7680,1.75,9.73,-3.59,-0.16,0.25,0.68,1.83
7700,1.31,9.1,-3.21,-0.14,0.9,0.32,1.83
7720,-0.46,9.25,-3.03,-0.14,0.76,0.09,1.83
7740,-2.46,9.41,-3.79,-0.33,0.18,-0.07,1.83
7760,-2.29,7.82,-3.37,-0.25,-0.03,-0.22,2.02
7780,-2.21,7.79,-3.14,0.13,-0.46,-0.3,2.02
7800,-4.34,8.99,-3.08,0.29,-1.44,-0.18,2.02
7820,-9.65,10.2,8.37,-0.11,-4.01,-0.07,1.91
7840,-7.2,16.87,-7.65,0.08,-1.83,-2.56,1.91
7860,14.43,17.38,-14.23,-0.25,-3.1,-0.08,2.31
7880,19.61,8.34,-5.31,-0.06,-1.63,-0.74,2.31
7900,6.78,11.58,-3.76,0.35,1.32,-2.02,2.31
7920,-3.76,14.33,-4.7,-0.35,1.43,-1.66,2.31
7940,-5.79,10.94,-2.12,-0.1,0.67,-1.12,2.31
7960,3.68,19.61,-5.48,-0.39,-0.25,-1.51,1.98
