Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
7400,6.3,8.05,-0.9,-2.79,1.16,-2.91,-2.8
7420,11.24,0.38,-0.7,-1.68,3.02,-2.83,-2.8
7440,2.03,-1.2,-1.48,-0.64,3.63,-2.3,-2.27
7460,-0.03,-0.42,-1.16,0.0,2.94,-0.57,-2.27
7480,4.22,-1.35,-1.19,0.44,2.03,1.01,-2.27
7500,5.18,-2.94,-1.35,0.94,2.11,2.3,-3.04
7520,3.28,-4.13,-1.09,1.41,2.14,3.29,-3.04
7540,4.13,-3.29,0.25,1.76,1.9,4.12,-3.04
7560,0.95,-4.42,2.7,1.88,1.69,4.36,-3.04
7580,-1.45,-2.79,5.98,1.97,1.37,4.37,-3.04
7600,-5.45,2.85,2.23,1.78,1.3,3.71,-3.0
7620,-12.71,1.59,2.04,1.04,2.32,2.76,-3.0
7640,-19.61,1.11,1.51,0.71,1.88,1.26,-2.72
7660,-19.61,9.32,2.22,-0.03,0.11,0.79,-2.72
7680,-17.35,-2.53,2.73,-0.11,-0.26,-0.03,-2.72
7700,-19.61,19.61,-17.89,0.54,1.65,-3.2,-3.39
7720,13.02,7.75,5.49,-1.3,-3.62,1.14,-3.39
7740,-10.61,18.37,-9.37,-0.33,1.78,-2.01,-3.39
7760,-7.41,4.23,4.57,-1.34,-0.14,-0.13,-3.39
7780,-7.94,10.75,-4.02,-0.31,0.7,-0.86,-3.39
7800,-10.01,7.52,4.16,-0.44,-0.54,0.0,-3.14
7820,-1.76,8.3,-1.21,-0.05,-0.42,0.09,-3.14
