Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
6280,-3.01,8.05,-1.82,0.19,-0.07,0.92,-1.6
6300,-2.08,8.86,-1.61,0.26,-0.04,0.85,-1.6
6320,-3.95,9.22,-1.7,0.31,0.08,0.73,-1.6
6340,-2.23,8.08,-2.16,0.33,-0.34,0.84,-1.7
6360,-2.75,8.74,-2.93,0.36,-0.4,0.7,-1.7
6380,-1.6,8.87,-3.11,0.26,-0.53,0.76,-1.7
6400,-0.67,8.6,-4.52,0.19,-0.36,0.62,-1.64
6420,-1.28,8.36,-4.25,0.11,-0.14,0.49,-1.64
6440,-1.07,9.39,-3.0,0.01,-0.32,0.43,-1.45
6460,0.78,8.63,-3.76,-0.04,-0.22,0.26,-1.45
6480,-1.79,8.7,-3.32,-0.08,0.02,0.06,-1.45
6500,-1.58,9.57,-2.4,-0.09,-0.39,0.08,-1.45
6520,0.31,8.99,-3.42,-0.16,-0.28,-0.07,-1.45
6540,-3.57,9.22,-2.67,-0.15,-0.26,-0.15,-1.97
6560,-0.75,9.78,-3.82,-0.2,-0.6,-0.19,-1.97
6580,-1.85,9.2,-2.99,-0.27,-0.54,-0.26,-1.97
6600,-4.17,9.84,-1.8,-0.24,-0.52,-0.19,-1.33
6620,-2.81,10.62,-2.7,-0.23,-0.78,-0.12,-1.33
6640,-0.25,11.11,-4.62,-0.31,-0.51,-0.19,-1.61
6660,-2.65,12.34,-4.55,-0.35,-0.34,-0.28,-1.61
6680,-0.04,14.05,-3.19,-0.46,-0.38,-0.26,-1.61
6700,1.39,15.26,-5.55,-0.56,-0.17,-0.57,-1.53
6720,-0.81,16.9,-6.75,-0.66,-0.56,-0.73,-1.53
6740,3.22,17.11,-6.29,-0.7,-1.4,-0.85,-1.53
6760,6.04,17.09,-5.05,-0.75,-1.63,-1.03,-1.53
6780,4.72,16.28,-4.34,-0.84,-1.49,-0.95,-1.53
6800,0.21,10.96,-5.56,-1.49,-1.66,-0.74,-1.41
6820,-9.92,10.04,-8.3,-1.27,0.22,-2.63,-1.41
6840,-19.61,14.33,-0.34,-1.74,-0.02,-3.73,-1.75
6860,-18.18,13.52,0.39,-2.07,-1.25,-3.34,-1.75
6880,-9.56,11.86,2.52,-2.36,-2.46,-2.78,-1.75
6900,-6.52,10.95,1.03,-2.54,-1.76,-2.86,-1.59
6920,-3.22,8.01,0.5,-2.56,-0.64,-2.82,-1.59
6940,-0.95,6.48,0.07,-2.26,0.99,-2.79,-1.59
6960,0.6,5.32,0.88,-2.03,2.0,-2.46,-1.59
6980,0.31,5.18,0.84,-1.62,2.66,-2.27,-1.59
7000,-0.86,4.92,-0.57,-1.34,3.17,-1.8,-1.55
7020,-2.7,3.45,-0.98,-1.07,3.03,-1.16,-1.55
7040,-3.92,3.31,-1.84,-0.73,2.36,-0.28,-1.9
7060,-3.14,2.79,-1.53,-0.41,1.66,0.62,-1.9
7080,-2.52,1.8,-0.88,-0.04,0.79,1.45,-1.9
7100,-0.33,1.81,-0.67,0.29,0.55,2.3,-2.01
7120,1.03,1.38,-0.24,0.65,0.85,2.89,-2.01
7140,1.02,2.16,-0.45,1.01,1.36,3.36,-2.01
7160,-0.37,2.53,-0.46,1.25,1.62,3.66,-2.01
7180,-2.23,2.92,-0.47,1.43,1.47,3.96,-2.01
7200,-3.6,3.61,-0.35,1.55,1.07,4.22,-1.98
7220,-3.93,4.82,-1.25,1.61,0.49,4.37,-1.98
7240,-2.95,5.06,-0.18,1.71,0.05,4.33,-2.17
7260,-2.85,6.46,-0.11,1.9,0.13,4.19,-2.17
7280,-4.17,6.97,0.38,1.92,0.35,3.92,-2.17
7300,-5.73,7.7,1.08,1.8,0.28,3.65,-1.89
7320,-7.46,10.21,-0.45,1.73,0.26,3.13,-1.89
7340,-7.41,12.6,-1.8,1.29,0.41,2.47,-1.89
7360,-7.2,15.03,-4.33,1.02,0.94,1.46,-1.89
7380,-19.61,19.61,-16.03,1.42,1.57,-3.49,-1.89
7400,-17.0,15.73,0.16,-1.07,-1.82,-1.32,-2.26
7420,7.58,2.3,-1.3,-1.43,-3.43,-0.34,-2.26
7440,16.7,0.54,-2.59,-0.52,-1.29,-0.73,-1.92
7460,9.33,11.29,0.88,0.04,-0.61,-0.83,-1.92
7480,-19.61,16.91,-3.24,-0.57,3.08,-2.94,-1.92
7500,-5.63,5.46,-2.3,-0.36,1.33,-0.36,-1.99
7520,0.19,5.33,-5.44,-0.38,-1.12,-0.99,-1.99
7540,-7.73,11.36,-2.24,-0.43,-0.65,-0.81,-1.99
7560,-3.98,8.2,-0.72,-0.37,-0.87,-0.32,-1.99
7580,-0.96,7.98,-2.73,-0.12,-0.23,-0.35,-1.99
7600,-3.01,9.12,-1.31,-0.0,0.26,-0.48,-2.4
7620,-5.74,7.9,-2.7,0.13,-0.11,-0.32,-2.4
7640,-3.96,9.32,-2.78,0.15,-0.63,-0.18,-2.07
7660,-3.7,11.89,-2.6,-0.07,-0.27,-0.19,-2.07
7680,-2.27,7.71,-1.87,-0.01,-0.23,-0.07,-2.07
7700,-4.53,9.32,-2.18,0.1,-0.06,-0.11,-2.13
7720,-4.83,9.19,-1.66,0.1,-0.38,0.04,-2.13
7740,-4.4,8.77,-2.5,0.15,-0.51,0.15,-2.13
7760,-4.57,9.28,-2.58,0.12,-0.4,0.3,-2.13
7780,-4.45,8.79,-2.15,0.13,-0.45,0.39,-2.13
7800,-3.03,8.74,-2.77,0.16,-0.52,0.5,-1.93
7820,-3.99,9.39,-3.33,0.21,-0.53,0.43,-1.93
7840,-2.83,8.88,-3.99,0.15,-0.52,0.56,-2.04
