Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
6340,-0.74,9.52,-1.57,0.01,-0.02,-0.04,-0.25
6360,-0.73,9.62,-1.49,0.02,0.0,-0.04,-0.25
6380,-0.77,9.6,-1.68,0.01,-0.01,-0.03,-0.28
6400,-0.82,9.53,-1.7,0.01,-0.02,-0.03,-0.28
6420,-0.83,9.54,-1.71,0.01,-0.02,-0.03,0.07
6440,-0.85,9.5,-1.72,0.01,-0.03,-0.03,0.07
6460,-0.83,9.55,-1.57,0.02,-0.02,-0.02,0.07
6480,-0.61,9.6,-1.76,0.02,-0.0,-0.02,0.09
6500,-0.95,9.49,-1.78,0.01,0.01,-0.03,0.09
6520,-0.9,9.55,-1.72,0.01,-0.02,-0.02,0.09
6540,-0.64,9.54,-1.77,0.01,-0.03,-0.02,0.09
6560,-0.61,9.55,-1.57,0.02,-0.02,-0.03,0.09
6580,-0.78,9.63,-1.67,0.01,-0.01,-0.03,-0.14
6600,-1.03,9.51,-1.66,0.01,-0.01,-0.02,-0.14
6620,-0.78,9.5,-1.77,0.01,-0.03,-0.01,-0.09
6640,-0.67,9.53,-1.73,0.02,-0.03,-0.02,-0.09
6660,-0.68,9.51,-1.67,0.01,-0.0,-0.03,-0.09
6680,-0.91,9.53,-1.64,0.02,-0.01,-0.03,0.02
6700,-0.74,9.55,-1.58,0.02,-0.03,-0.02,0.02
6720,-0.68,9.62,-1.78,0.01,-0.01,-0.03,0.02
6740,-0.86,9.53,-1.73,0.01,-0.02,-0.03,0.02
6760,-0.81,9.55,-1.7,0.01,-0.03,-0.02,0.02
6780,-0.7,9.55,-1.61,0.01,-0.02,-0.03,-0.03
6800,-0.66,9.6,-1.67,0.01,-0.01,-0.03,-0.03
6820,-0.83,9.55,-1.6,0.01,-0.01,-0.03,-0.03
6840,-1.02,9.56,-1.74,0.01,-0.01,-0.02,-0.03
6860,-0.85,9.46,-1.84,0.01,-0.03,-0.02,-0.03
6880,-0.66,9.59,-1.65,0.01,-0.03,-0.02,0.22
6900,-0.7,9.58,-1.58,0.0,-0.01,-0.03,0.22
6920,-0.95,9.57,-1.65,0.01,-0.0,-0.03,0.22
6940,-0.8,9.51,-1.76,0.01,-0.02,-0.02,0.22
6960,-0.71,9.56,-1.63,0.01,-0.03,-0.03,0.22
6980,-0.75,9.51,-1.58,0.01,-0.01,-0.03,0.14
7000,-0.91,9.56,-1.72,0.01,-0.02,-0.02,0.14
7020,-0.74,9.61,-1.68,0.01,-0.03,-0.02,0.14
7040,-0.82,9.5,-1.59,0.01,-0.01,-0.02,0.14
7060,-0.83,9.54,-1.69,0.01,-0.02,-0.02,0.14
7080,-0.54,9.59,-1.57,0.01,-0.04,-0.02,-0.11
7100,-0.79,9.57,-1.72,0.01,-0.01,-0.03,-0.11
7120,-0.77,9.49,-1.53,0.01,-0.0,-0.03,-0.11
7140,-0.96,9.5,-1.64,0.01,0.0,-0.02,-0.11
7160,-0.82,9.57,-1.7,0.01,-0.02,-0.02,-0.11
7180,-0.69,9.55,-1.6,0.01,-0.04,-0.02,-0.01
7200,-0.62,9.62,-1.62,0.01,-0.02,-0.03,-0.01
7220,-0.89,9.61,-1.56,0.01,0.01,-0.03,0.15
7240,-0.95,9.54,-1.76,0.02,-0.01,-0.01,0.15
7260,-0.75,9.38,-1.7,0.01,-0.04,-0.01,0.15
7280,-0.7,9.52,-1.68,0.01,-0.03,-0.02,0.24
7300,-0.48,9.6,-1.58,0.02,-0.01,-0.03,0.24
7320,-0.92,9.61,-1.57,0.02,-0.0,-0.03,0.24
7340,-0.88,9.48,-1.68,0.02,-0.03,-0.01,0.24
7360,-0.71,9.52,-1.77,0.01,-0.04,-0.02,0.24
7380,-0.57,9.56,-1.66,0.01,-0.04,-0.03,0.05
7400,-0.58,9.61,-1.49,0.01,-0.02,-0.04,0.05
7420,-0.81,9.58,-1.65,0.02,0.01,-0.04,0.27
7440,-0.89,9.52,-1.73,0.02,-0.01,-0.03,0.27
7460,-0.71,9.54,-1.72,0.01,-0.04,-0.02,0.27
7480,-0.74,9.61,-1.71,0.01,-0.03,-0.03,0.27
7500,-0.67,9.57,-1.59,0.01,-0.04,-0.03,0.27
7520,-0.48,9.51,-1.6,0.01,-0.03,-0.04,0.27
7540,-0.89,9.66,-1.71,0.01,-0.01,-0.04,0.27
